r1,r2,a1,b1,a2,b2,a3,b3,a4,b4,ratio
676,11025,13,14,13,15,8,7,1,15,0.06131519274376417
280,4563,10,9,10,13,14,13,1,15,0.06136313828621521
27,440,9,8,9,11,1,15,0,0,0.06136363636363636
363,5915,11,13,9,7,11,13,1,15,0.061369399830938295
55,896,7,8,5,4,11,14,1,14,0.06138392857142857
52,847,13,11,8,11,1,14,0,0,0.06139315230224321
352,5733,11,13,8,7,8,9,1,14,0.061398918541775684
325,5292,5,6,10,9,13,14,1,14,0.06141345427059713
539,8775,14,13,11,10,7,9,1,15,0.061424501424501426
224,3645,8,9,4,3,7,9,1,15,0.061454046639231825
169,2750,13,15,13,10,9,11,1,15,0.061454545454545456
484,7875,11,10,11,15,8,7,1,15,0.06146031746031746
1859,30240,13,12,11,14,13,12,1,15,0.061474867724867724
729,11858,9,11,9,7,9,11,1,14,0.06147748355540563
675,10976,9,8,5,7,15,14,1,14,0.06149781341107872
63,1024,9,8,7,8,7,8,1,14,0.0615234375
4,65,12,13,1,15,0,0,0,0,0.06153846153846154
65,1056,13,11,7,8,5,6,1,14,0.061553030303030304
605,9828,11,12,11,9,10,13,1,14,0.06155881155881156
128,2079,8,9,4,3,8,11,1,14,0.06156806156806157
169,2744,13,14,13,14,1,14,0,0,0.06158892128279883
1372,22275,14,15,14,11,7,9,1,15,0.06159371492704826
77,1250,14,15,11,10,9,10,1,15,0.0616
1260,20449,9,11,14,11,10,13,1,13,0.06161670497334833
1331,21600,11,10,11,12,11,12,1,15,0.06162037037037037
729,11830,9,10,9,7,9,13,1,13,0.06162299239222316
208,3375,6,5,13,15,8,9,1,15,0.06162962962962963
125,2028,5,6,5,4,10,13,1,13,0.0616370808678501
432,7007,12,13,8,7,9,11,1,14,0.06165263308120451
441,7150,9,10,14,11,7,10,1,13,0.06167832167832168
77,1248,11,12,7,8,1,13,0,0,0.06169871794871795
112,1815,14,15,14,11,8,11,1,14,0.06170798898071626
54,875,9,10,9,7,4,5,1,15,0.061714285714285715
5,81,5,6,10,9,1,15,0,0,0.06172839506172839
121,1960,11,10,11,14,1,14,0,0,0.06173469387755102
1764,28561,14,13,14,13,9,13,1,13,0.06176254332831484
1001,16200,13,12,7,9,11,10,1,15,0.06179012345679012
486,7865,9,10,12,11,9,11,1,13,0.06179275270184361
45,728,9,8,10,13,1,14,0,0,0.061813186813186816
576,9317,12,11,12,11,8,11,1,14,0.06182247504561554
100,1617,8,9,15,14,10,11,1,14,0.06184291898577613
297,4802,6,7,9,7,11,14,1,14,0.06184922948771345
784,12675,14,15,14,15,12,13,1,13,0.06185404339250493
49,792,7,8,14,11,5,6,1,15,0.06186868686868687
847,13689,11,13,11,9,7,9,1,13,0.06187449777193367
99,1600,9,8,9,10,11,12,1,15,0.061875
13,210,13,14,1,15,0,0,0,0,0.06190476190476191
567,9152,9,8,7,8,9,11,1,13,0.06195367132867133
1089,17576,9,8,11,13,11,13,1,13,0.06195949021392808
576,9295,12,13,12,13,12,11,1,15,0.061968800430338894
15,242,13,12,9,11,10,11,1,13,0.06198347107438017
220,3549,15,14,11,13,8,9,1,13,0.06198929275852353
243,3920,9,8,9,10,6,7,1,14,0.06198979591836735
125,2016,5,6,5,4,5,6,1,14,0.062003968253968256
234,3773,9,11,8,7,13,14,1,14,0.0620196130400212
196,3159,7,6,7,9,8,9,1,13,0.06204495093383982
273,4400,13,11,7,10,9,8,1,15,0.06204545454545454
121,1950,11,13,11,10,1,15,0,0,0.062051282051282054
143,2304,13,12,11,12,7,8,1,14,0.062065972222222224
1500,24167,15,13,10,11,10,13,1,13,0.06206810940538751
338,5445,13,11,8,11,13,12,1,15,0.0620752984389348
176,2835,8,9,4,3,11,15,1,14,0.062081128747795415
21,338,14,13,3,4,1,13,0,0,0.0621301775147929
80,1287,8,9,10,11,1,13,0,0,0.06216006216006216
1053,16940,9,10,13,11,9,11,1,14,0.06216056670602125
198,3185,8,7,11,14,9,10,1,13,0.06216640502354788
195,3136,9,8,5,6,13,14,1,14,0.062181122448979595
64,1029,6,7,8,7,8,9,1,14,0.062196307094266275
14,225,14,15,1,15,0,0,0,0,0.06222222222222222
121,1944,11,12,11,9,5,6,1,15,0.062242798353909466
810,13013,15,13,9,11,12,13,1,14,0.06224544686083148
832,13365,8,9,13,11,8,9,1,15,0.06225215114104003
2197,35280,13,12,13,14,13,15,1,14,0.062273242630385486
98,1573,9,11,14,11,7,9,1,13,0.062301335028607754
1232,19773,14,13,8,9,11,13,1,13,0.0623071865675416
81,1300,9,10,9,10,1,13,0,0,0.06230769230769231
175,2808,5,6,5,4,7,9,1,13,0.062321937321937325
363,5824,9,8,11,13,11,12,1,14,0.062328296703296704
24,385,9,11,8,7,1,15,0,0,0.06233766233766234
55,882,10,9,11,14,1,14,0,0,0.06235827664399093
539,8640,7,6,11,12,7,8,1,15,0.06238425925925926
39,625,6,5,13,15,9,10,1,15,0.0624
91,1458,13,12,7,9,10,9,1,15,0.062414266117969824
1080,17303,10,11,12,11,9,11,1,13,0.06241692192105415
1573,25200,11,10,11,12,13,15,1,14,0.06242063492063492
960,15379,12,13,8,7,10,13,1,13,0.06242278431627544
125,2002,15,13,5,6,10,11,1,14,0.06243756243756244
686,10985,14,13,14,13,7,10,1,13,0.062448793809740555
150,2401,8,7,5,7,15,14,1,14,0.06247396917950854
189,3025,9,11,14,11,9,10,1,15,0.062479338842975206
264,4225,12,13,6,5,11,15,1,13,0.062485207100591716
1,16,7,8,1,14,0,0,0,0,0.0625
1331,21294,11,13,11,9,11,14,1,13,0.0625058701981779
416,6655,13,11,8,11,12,11,1,15,0.06250939143501127
256,4095,12,13,8,7,8,9,1,15,0.06251526251526252
130,2079,13,14,10,9,10,11,1,15,0.06253006253006253
429,6860,13,14,9,7,11,15,1,14,0.06253644314868805
2744,43875,14,15,14,15,14,15,1,13,0.06254131054131054
1512,24167,14,13,9,11,12,13,1,13,0.06256465428063061
275,4394,15,13,5,6,11,13,1,13,0.0625853436504324
169,2700,13,12,13,15,1,15,0,0,0.06259259259259259
135,2156,15,14,9,11,1,14,0,0,0.06261595547309833
847,13520,11,13,11,10,7,8,1,13,0.06264792899408284
224,3575,14,15,12,11,12,13,1,15,0.06265734265734266
91,1452,13,11,7,8,10,11,1,15,0.06267217630853994
22,351,8,9,11,12,1,13,0,0,0.06267806267806268
351,5600,9,8,9,10,13,14,1,15,0.06267857142857143
320,5103,8,9,10,9,8,9,1,14,0.062708210856359
169,2695,13,14,13,11,6,7,1,15,0.062708719851577
847,13500,14,15,11,10,11,12,1,15,0.06274074074074074
350,5577,14,13,10,11,5,6,1,13,0.06275775506544737
297,4732,9,8,11,13,12,13,1,14,0.06276415891800508
1144,18225,13,15,11,9,8,9,1,15,0.06277091906721537
585,9317,13,11,10,11,9,11,1,14,0.06278845121820328
40,637,8,7,5,7,1,13,0,0,0.06279434850863422
49,780,14,15,7,8,1,13,0,0,0.06282051282051282
56,891,8,9,7,6,10,11,1,15,0.06285072951739619
11,175,6,5,11,14,1,15,0,0,0.06285714285714286
169,2688,13,12,3,4,13,12,1,14,0.06287202380952381
1331,21168,11,12,11,9,11,14,1,14,0.06287792894935752
416,6615,8,9,13,14,8,7,1,15,0.06288737717309145
637,10125,14,15,14,15,13,12,1,15,0.06291358024691358
9,143,9,11,1,13,0,0,0,0,0.06293706293706294
968,15379,11,13,8,7,11,13,1,13,0.06294297418557773
275,4368,5,6,5,4,11,14,1,13,0.06295787545787546
160,2541,10,11,12,11,8,9,1,14,0.06296733569460843
108,1715,6,7,9,7,6,7,1,15,0.0629737609329446
63,1000,9,8,9,10,14,15,1,15,0.063
121,1920,11,10,11,12,7,8,1,14,0.06302083333333333
1800,28561,15,13,10,13,12,13,1,13,0.06302300339623963
52,825,13,11,4,5,1,15,0,0,0.06303030303030303
143,2268,13,15,11,9,5,6,1,14,0.06305114638447971
1125,17836,15,14,10,13,15,14,1,14,0.06307468042161919
693,10985,14,13,11,10,9,13,1,13,0.06308602639963587
105,1664,7,8,5,4,3,4,1,13,0.06310096153846154
84,1331,9,11,14,11,10,11,1,15,0.06311044327573254
32,507,8,9,12,13,1,13,0,0,0.0631163708086785
243,3850,9,10,9,7,9,11,1,15,0.06311688311688311
25,396,5,6,5,4,10,11,1,15,0.06313131313131314
99,1568,9,8,11,14,1,14,0,0,0.06313775510204081
65,1029,8,9,13,14,15,14,1,14,0.06316812439261418
308,4875,14,15,11,10,4,5,1,13,0.06317948717948718
91,1440,13,12,7,8,1,15,0,0,0.06319444444444444
1331,21060,11,12,11,9,11,15,1,13,0.06320037986704653
972,15379,12,13,9,7,9,13,1,13,0.06320306912022888
128,2025,8,9,4,3,4,5,1,15,0.06320987654320988
1859,29400,13,14,13,14,11,10,1,15,0.0632312925170068
375,5929,10,11,10,11,15,14,1,14,0.0632484398718165
588,9295,14,13,9,11,14,15,1,13,0.06325981710597095
385,6084,14,13,5,6,11,12,1,13,0.06328073635765943
81,1280,9,8,9,10,7,8,1,14,0.06328125
896,14157,8,9,14,11,8,11,1,13,0.06329024510842693
144,2275,4,5,8,7,9,10,1,13,0.0632967032967033
200,3159,8,9,10,9,5,6,1,13,0.06331117442228554
39,616,13,12,9,11,1,14,0,0,0.0633116883116883
121,1911,6,7,11,9,11,13,1,14,0.06331763474620618
512,8085,8,7,8,11,8,7,1,15,0.06332714904143476
784,12375,14,15,14,15,12,11,1,15,0.06335353535353536
77,1215,5,6,11,9,14,15,1,15,0.06337448559670782
1296,20449,12,13,12,11,9,11,1,13,0.06337718225830113
1331,21000,11,10,11,14,11,10,1,15,0.06338095238095239
75,1183,15,14,10,13,1,13,0,0,0.06339814032121724
2197,34650,13,14,13,11,13,15,1,15,0.06340548340548341
343,5408,14,13,7,8,7,8,1,13,0.06342455621301775
245,3861,7,6,7,9,10,11,1,13,0.06345506345506345
33,520,9,8,11,13,1,15,0,0,0.06346153846153846
192,3025,6,5,8,11,12,11,1,15,0.06347107438016529
4,63,8,9,1,14,0,0,0,0,0.06349206349206349
343,5400,14,15,7,8,7,6,1,15,0.06351851851851852
945,14872,15,13,9,11,7,8,1,13,0.06354222700376547
1815,28561,15,13,11,13,11,13,1,13,0.06354819509120829
143,2250,11,10,13,15,1,15,0,0,0.06355555555555556
100,1573,10,11,10,11,1,13,0,0,0.06357279084551812
81,1274,9,10,9,7,5,7,1,13,0.06357927786499215
240,3773,6,7,8,7,10,11,1,14,0.06360985952822687
7,110,13,11,7,10,1,13,0,0,0.06363636363636363
484,7605,11,13,11,10,8,9,1,13,0.06364234056541748
891,14000,9,10,11,10,9,10,1,14,0.06364285714285714
55,864,13,12,5,6,11,12,1,13,0.06365740740740741
208,3267,8,9,13,11,10,11,1,15,0.06366697275788184
78,1225,13,14,9,7,4,5,1,15,0.0636734693877551
1573,24696,13,14,11,9,11,14,1,14,0.0636945254292193
140,2197,14,13,10,13,1,13,0,0,0.06372325898953118
729,11440,9,8,9,10,9,11,1,13,0.06372377622377623
2366,37125,14,15,13,11,13,15,1,15,0.06373063973063973
54,847,9,11,12,11,1,14,0,0,0.06375442739079103
528,8281,8,7,11,14,12,13,1,13,0.06376041540876706
25,392,15,14,5,6,1,14,0,0,0.06377551020408163
539,8450,14,13,11,10,7,10,1,13,0.06378698224852071
49,768,7,8,5,4,7,8,1,15,0.06380208333333333
112,1755,8,9,14,15,1,13,0,0,0.06381766381766382
351,5500,9,10,13,11,9,10,1,15,0.06381818181818182
143,2240,9,8,11,15,13,12,1,14,0.06383928571428571
704,11025,8,7,11,15,8,7,1,15,0.06385487528344672
169,2646,8,9,13,14,13,12,1,14,0.06386999244142101
1078,16875,14,15,11,10,14,15,1,15,0.06388148148148148
54,845,9,10,12,13,1,13,0,0,0.06390532544378698
45,704,7,8,5,4,9,11,1,14,0.06392045454545454
605,9464,15,13,11,12,11,13,1,14,0.06392645815722739
64,1001,8,7,8,11,1,13,0,0,0.06393606393606394
325,5082,10,11,10,11,13,12,1,14,0.06395120031483668
351,5488,13,14,9,7,3,4,1,14,0.06395772594752186
686,10725,14,15,14,11,7,10,1,13,0.06396270396270397
539,8424,7,6,7,9,11,12,1,13,0.06398385565052232
8,125,6,5,4,5,1,15,0,0,0.064
140,2187,10,9,7,9,10,9,1,15,0.06401463191586648
169,2640,13,12,3,4,13,11,1,15,0.06401515151515151
121,1890,13,15,11,9,11,14,1,13,0.06402116402116402
693,10816,9,8,11,13,7,8,1,13,0.06407174556213018
504,7865,9,11,14,11,12,13,1,15,0.06408137317228227
5,78,5,6,1,13,0,0,0,0,0.0641025641025641
400,6237,8,9,10,9,10,11,1,14,0.0641333974667308
1521,23716,13,14,13,11,9,11,1,14,0.06413391803002193
22,343,8,7,11,14,1,14,0,0,0.0641399416909621
77,1200,11,10,7,8,1,15,0,0,0.06416666666666666
26,405,8,9,13,12,1,15,0,0,0.06419753086419754
450,7007,15,14,12,11,5,7,1,13,0.06422149279292136
147,2288,9,11,7,6,7,8,1,13,0.06424825174825174
847,13182,14,13,11,12,11,13,1,13,0.06425428614777727
70,1089,10,11,14,11,7,9,1,14,0.0642791551882461
880,13689,8,9,10,9,11,13,1,13,0.06428519249032069
9,140,9,10,1,14,0,0,0,0,0.06428571428571428
605,9408,11,12,11,12,15,14,1,14,0.06430697278911565
104,1617,8,9,13,14,12,11,1,14,0.06431663574520717
637,9900,14,15,7,8,13,11,1,15,0.06434343434343434
1694,26325,14,15,11,9,11,13,1,15,0.06434947768281102
405,6292,9,11,15,11,3,4,1,13,0.0643674507310871
990,15379,15,13,11,13,12,13,1,14,0.06437349632615905
704,10935,8,9,11,9,8,9,1,15,0.06438042981252858
169,2625,13,15,13,10,4,5,1,14,0.06438095238095239
600,9317,10,11,12,11,10,11,1,14,0.06439841150584952
243,3773,6,7,9,7,9,11,1,14,0.06440498277232971
2475,38416,15,14,11,14,15,14,1,14,0.06442628071636818
98,1521,14,13,7,9,1,13,0,0,0.06443129520052597
1089,16900,11,13,11,10,9,10,1,13,0.06443786982248521
33,512,9,8,7,8,11,12,1,14,0.064453125
39,605,13,11,9,11,1,15,0,0,0.06446280991735537
88,1365,11,13,8,7,1,15,0,0,0.06446886446886448
65,1008,13,12,5,6,1,14,0,0,0.06448412698412699
256,3969,8,9,8,7,8,9,1,14,0.06449987402368355
392,6075,14,15,14,15,10,9,1,15,0.06452674897119341
121,1875,6,5,11,15,11,10,1,15,0.06453333333333333
120,1859,12,13,10,11,1,13,0,0,0.064550833781603
405,6272,9,8,5,7,9,8,1,14,0.06457270408163265
288,4459,6,7,8,7,6,7,1,13,0.06458847275173805
975,15092,15,14,10,11,13,14,1,14,0.06460376358335541
21,325,14,13,9,10,1,15,0,0,0.06461538461538462
91,1408,13,11,7,8,7,8,1,14,0.06463068181818182
121,1872,11,12,11,12,1,13,0,0,0.06463675213675214
32,495,8,9,12,11,1,15,0,0,0.06464646464646465
110,1701,10,9,11,14,10,9,1,15,0.06466784244562022
507,7840,9,8,13,15,13,14,1,14,0.06466836734693877
1848,28561,14,13,11,13,12,13,1,13,0.06470361682013935
364,5625,6,5,13,15,14,15,1,15,0.06471111111111111
175,2704,15,13,5,6,7,8,1,13,0.0647189349112426
1120,17303,10,11,14,11,8,11,1,13,0.06472865976998209
1573,24300,11,12,11,9,13,15,1,15,0.06473251028806584
324,5005,9,10,12,13,12,11,1,14,0.06473526473526474
250,3861,5,6,10,9,10,11,1,13,0.06475006475006476
165,2548,15,14,11,13,1,14,0,0,0.06475667189952904
384,5929,8,7,8,11,12,11,1,14,0.06476640242874009
539,8320,11,10,7,8,7,8,1,13,0.06478365384615385
200,3087,8,7,5,7,10,9,1,14,0.06478781988986071
196,3025,9,11,14,11,14,15,1,15,0.06479338842975206
81,1250,9,10,6,5,9,10,1,15,0.0648
7,108,13,12,7,9,1,13,0,0,0.06481481481481481
363,5600,11,10,11,14,9,8,1,15,0.06482142857142857
143,2205,8,7,11,14,13,12,1,15,0.06485260770975057
1568,24167,14,13,14,13,8,11,1,13,0.06488186369843174
27,416,9,8,3,4,1,13,0,0,0.06490384615384616
432,6655,9,11,12,11,12,11,1,15,0.06491359879789632
384,5915,12,13,12,13,8,7,1,15,0.06491969568892646
5,77,10,11,1,14,0,0,0,0,0.06493506493506493
891,13720,9,10,9,7,11,14,1,14,0.06494169096209912
343,5280,7,8,14,11,7,8,1,15,0.06496212121212121
156,2401,6,7,8,7,13,14,1,14,0.06497292794668888
616,9477,8,9,11,9,7,9,1,13,0.06499947240687981
13,200,9,8,13,15,1,15,0,0,0.065
1573,24192,11,12,11,12,13,12,1,14,0.06502149470899471
676,10395,8,9,13,14,13,11,1,15,0.06503126503126504
63,968,13,11,7,8,9,11,1,13,0.06508264462809918
11,169,11,13,1,13,0,0,0,0,0.0650887573964497
729,11200,9,8,9,10,9,10,1,14,0.06508928571428571
2197,33750,13,15,13,10,13,15,1,15,0.06509629629629629
25,384,5,6,5,4,7,8,1,14,0.06510416666666667
260,3993,10,11,10,11,13,11,1,15,0.06511394941147007
160,2457,10,9,10,13,8,7,1,15,0.06512006512006512
351,5390,13,14,9,7,9,11,1,15,0.06512059369202226
715,10976,13,12,11,14,15,14,1,14,0.06514212827988339
343,5265,7,6,7,9,14,13,1,15,0.06514719848053181
1183,18150,13,11,7,10,13,11,1,15,0.06517906336088154
44,675,8,9,11,10,1,15,0,0,0.06518518518518518
169,2592,13,12,5,6,13,12,1,15,0.06520061728395062
1215,18634,9,11,15,11,9,11,1,14,0.06520339164967263
540,8281,12,13,12,13,15,14,1,14,0.0652095157589663
441,6760,14,13,7,8,9,10,1,13,0.06523668639053254
28,429,14,13,10,11,1,15,0,0,0.06526806526806526
297,4550,9,10,9,7,11,15,1,13,0.06527472527472528
275,4212,5,6,10,9,11,12,1,13,0.06528964862298195
117,1792,13,12,3,4,9,8,1,14,0.06529017857142858
1331,20384,11,13,11,8,11,14,1,14,0.06529631083202511
16,245,4,5,8,7,1,14,0,0,0.0653061224489796
845,12936,13,14,13,11,5,6,1,14,0.06532158317872604
49,750,14,15,7,8,6,5,1,15,0.06533333333333333
847,12960,11,12,11,9,7,8,1,15,0.06535493827160493
243,3718,15,13,9,11,9,10,1,13,0.06535771920387305
1456,22275,8,9,13,11,14,15,1,15,0.06536475869809204
720,11011,12,13,10,11,12,11,1,14,0.06538915629824721
125,1911,10,9,10,13,15,14,1,14,0.06541077969649398
2156,32955,14,13,14,15,11,13,1,13,0.06542254589591867
245,3744,7,8,5,4,7,9,1,13,0.06543803418803419
896,13689,14,13,8,9,8,9,1,13,0.0654540141719629
18,275,9,10,12,11,1,15,0,0,0.06545454545454546
11,168,11,12,1,14,0,0,0,0,0.06547619047619048
832,12705,13,11,8,11,8,7,1,15,0.06548602912239276
260,3969,8,9,13,14,10,9,1,14,0.0655076845553036
637,9720,13,12,7,9,7,6,1,15,0.06553497942386831
1134,17303,9,11,14,11,9,11,1,13,0.06553776801710685
144,2197,12,13,12,13,1,13,0,0,0.06554392353208921
75,1144,7,8,15,11,10,13,1,14,0.06555944055944056
1859,28350,13,15,11,9,13,15,1,14,0.06557319223985891
500,7623,10,9,10,11,10,11,1,14,0.06559097468188377
45,686,15,14,6,7,1,14,0,0,0.06559766763848396
21,320,9,8,7,8,1,15,0,0,0.065625
1331,20280,11,13,11,10,11,12,1,13,0.06563116370808679
64,975,4,5,8,7,14,13,1,15,0.06564102564102564
13,198,13,11,7,9,1,14,0,0,0.06565656565656566
484,7371,8,9,11,9,11,14,1,13,0.065662732329399
1287,19600,9,10,13,14,11,10,1,14,0.06566326530612245
338,5145,13,14,13,15,8,7,1,14,0.06569484936831875
1155,17576,15,13,11,13,7,8,1,13,0.06571461083295403
1183,18000,13,15,13,10,7,8,1,15,0.06572222222222222
1344,20449,14,13,12,11,8,11,1,13,0.06572448530490489
1331,20250,11,10,11,15,11,9,1,15,0.0657283950617284
100,1521,10,9,10,13,1,13,0,0,0.06574621959237344
81,1232,9,8,9,11,1,14,0,0,0.06574675324675325
1089,16562,11,13,9,7,11,14,1,13,0.06575292839029102
390,5929,10,11,12,11,13,14,1,14,0.06577837746668916
77,1170,14,13,11,12,1,15,0,0,0.06581196581196581
16,243,8,9,10,9,1,15,0,0,0.06584362139917696
507,7700,13,14,13,11,9,10,1,15,0.06584415584415584
242,3675,11,10,11,15,8,7,1,14,0.06585034013605442
1859,28224,13,12,11,14,13,12,1,14,0.06586592970521542
245,3718,14,13,10,11,7,8,1,13,0.06589564281871974
891,13520,9,8,11,13,9,10,1,13,0.06590236686390533
2002,30375,13,15,11,9,14,15,1,15,0.06590946502057614
6,91,12,13,1,14,0,0,0,0,0.06593406593406594
320,4851,8,9,8,7,10,11,1,14,0.06596578025149454
2535,38416,13,14,13,14,15,14,1,14,0.0659881299458559
98,1485,13,11,7,9,14,15,1,13,0.06599326599326599
33,500,9,10,11,10,1,15,0,0,0.066
1350,20449,9,11,15,11,10,13,1,13,0.06601789818573035
1331,20160,11,10,11,12,11,12,1,14,0.0660218253968254
104,1575,8,7,13,15,1,15,0,0,0.06603174603174604
189,2860,9,8,14,15,9,11,1,13,0.06608391608391609
726,10985,11,13,11,10,12,13,1,13,0.06609012289485662
55,832,7,8,5,4,11,13,1,14,0.06610576923076923
8,121,10,11,12,11,1,15,0,0,0.06611570247933884
704,10647,11,13,8,7,8,9,1,13,0.06612191227575843
81,1225,9,10,9,7,4,5,1,14,0.06612244897959184
25,378,5,6,10,9,1,14,0,0,0.06613756613756613
363,5488,15,14,11,10,11,14,1,14,0.06614431486880466
91,1375,13,11,7,10,6,5,1,15,0.06618181818181817
143,2160,13,12,11,12,1,15,0,0,0.06620370370370371
729,11011,9,11,9,7,9,11,1,13,0.06620652075197529
675,10192,9,8,5,7,15,14,1,13,0.06622841444270015
441,6656,9,8,7,8,7,8,1,13,0.06625600961538461
56,845,14,13,12,13,1,15,0,0,0.06627218934911243
35,528,7,8,14,11,5,6,1,14,0.06628787878787878
605,9126,11,12,11,9,10,13,1,13,0.06629410475564322
297,4480,9,8,9,10,11,12,1,14,0.06629464285714286
256,3861,8,9,4,3,8,11,1,13,0.06630406630406631
13,196,13,14,1,14,0,0,0,0,0.0663265306122449
637,9600,7,8,13,10,7,8,1,15,0.06635416666666667
224,3375,14,15,14,15,8,7,1,15,0.06637037037037037
1183,17820,13,12,7,9,13,11,1,15,0.06638608305274972
242,3645,11,12,11,9,8,9,1,15,0.06639231824417009
864,13013,12,13,12,13,12,11,1,14,0.06639514331822025
225,3388,9,11,15,11,5,6,1,14,0.06641086186540732
539,8112,14,13,7,8,11,12,1,13,0.06644477317554241
1568,23595,14,15,14,11,8,11,1,13,0.06645475736384827
108,1625,9,10,12,13,6,5,1,15,0.06646153846153846
70,1053,10,9,7,9,1,13,0,0,0.06647673314339982
117,1760,13,11,7,10,9,8,1,14,0.06647727272727273
121,1820,11,10,11,14,1,13,0,0,0.06648351648351648
128,1925,4,5,8,7,12,11,1,15,0.0664935064935065
169,2541,13,11,8,11,13,12,1,14,0.06650924832743015
88,1323,8,7,11,14,10,9,1,15,0.06651549508692366
539,8100,14,15,7,8,11,9,1,15,0.0665432098765432
45,676,9,8,10,13,1,13,0,0,0.06656804733727811
1152,17303,12,11,12,11,8,11,1,13,0.06657805004912443
200,3003,12,13,10,11,10,9,1,14,0.06660006660006661
297,4459,6,7,9,7,11,14,1,13,0.06660686252522988
343,5148,7,8,14,11,7,9,1,13,0.06662781662781662
693,10400,11,10,7,8,9,10,1,13,0.06663461538461539
160,2401,8,7,5,7,8,7,1,14,0.06663890045814244
1,15,1,15,0,0,0,0,0,0,0.06666666666666667
605,9072,11,12,11,9,5,7,1,12,0.06668871252204586
416,6237,8,9,13,11,8,9,1,14,0.06669873336540003
2197,32928,13,14,13,14,13,14,1,12,0.06672133138969874
105,1573,9,11,14,11,5,6,1,13,0.06675143038779402
440,6591,12,13,11,9,10,13,1,13,0.06675769989379457
243,3640,9,8,9,10,6,7,1,13,0.06675824175824176
676,10125,13,15,13,10,8,9,1,15,0.06676543209876543
125,1872,5,6,5,4,10,13,1,12,0.06677350427350427
36,539,9,11,8,7,1,14,0,0,0.06679035250463822
275,4116,10,9,11,14,15,14,1,14,0.06681243926141886
147,2200,7,8,14,11,9,10,1,15,0.06681818181818182
847,12675,14,15,11,10,11,13,1,13,0.06682445759368837
77,1152,11,12,7,8,1,12,0,0,0.06684027777777778
364,5445,13,11,8,11,14,15,1,12,0.06685032139577594
352,5265,8,9,4,3,11,15,1,13,0.06685660018993353
117,1750,6,5,13,15,9,10,1,14,0.06685714285714285
65,972,13,12,5,6,10,9,1,15,0.0668724279835391
1573,23520,11,10,11,14,13,14,1,12,0.06687925170068028
147,2197,14,13,14,13,9,13,1,12,0.06690942193900774
1120,16731,14,13,10,11,8,9,1,13,0.06694160540314387
81,1210,9,11,14,11,9,10,1,14,0.06694214876033058
396,5915,12,13,12,13,11,10,1,14,0.06694843617920541
15,224,9,8,5,6,1,14,0,0,0.06696428571428571
624,9317,13,11,8,11,12,11,1,14,0.06697434796608351
128,1911,8,7,10,13,8,7,1,15,0.06698063840920984
325,4851,13,14,10,9,10,11,1,14,0.06699649556792414
1287,19208,13,14,9,7,11,14,1,14,0.0670033319450229
196,2925,14,15,14,15,1,13,0,0,0.06700854700854701
637,9504,13,11,7,9,7,8,1,12,0.06702441077441078
847,12636,11,12,11,9,7,9,1,13,0.06703070591959481
1620,24167,15,13,9,11,12,13,1,13,0.06703355815781852
896,13365,8,9,14,11,8,9,1,15,0.06704077815188926
176,2625,4,5,8,7,11,10,1,15,0.06704761904761905
169,2520,13,12,13,14,1,15,0,0,0.06706349206349206
2025,30184,15,14,9,11,15,14,1,14,0.06708852372117678
567,8450,14,13,9,10,9,10,1,13,0.06710059171597633
189,2816,9,8,7,8,9,11,1,12,0.06711647727272728
363,5408,9,8,11,13,11,13,1,12,0.06712278106508876
48,715,12,13,12,11,1,15,0,0,0.06713286713286713
65,968,13,12,9,11,10,11,1,12,0.06714876033057851
55,819,10,9,11,14,1,13,0,0,0.06715506715506715
1053,15680,9,8,9,10,13,14,1,14,0.06715561224489795
507,7546,13,14,13,11,6,7,1,14,0.06718791412668963
42,625,14,15,6,5,9,10,1,15,0.0672
49,729,7,6,7,9,10,9,1,15,0.06721536351165981
121,1800,11,10,11,12,1,15,0,0,0.06722222222222222
125,1859,15,13,5,6,10,11,1,13,0.06724045185583648
572,8505,8,9,13,14,11,9,1,15,0.06725455614344503
300,4459,8,7,5,7,15,14,1,13,0.06727965911639382
7,104,7,8,1,13,0,0,0,0,0.0673076923076923
1331,19773,11,13,11,9,11,13,1,13,0.0673140140595762
20,297,10,9,10,11,1,15,0,0,0.06734006734006734
33,490,6,5,11,14,1,14,0,0,0.0673469387755102
208,3087,8,9,13,14,8,7,1,14,0.06737933268545514
91,1350,14,15,13,12,1,15,0,0,0.0674074074074074
135,2002,15,13,9,11,1,14,0,0,0.06743256743256744
400,5929,10,11,8,7,10,11,1,14,0.06746500252993759
162,2401,6,7,9,7,6,7,1,14,0.06747188671386922
49,726,9,11,14,11,7,9,1,12,0.0674931129476584
308,4563,14,13,10,13,11,9,1,15,0.06749945211483672
